Date,Close/Last
9/4/2025,$507.97 
9/5/2025,$495.00 
9/8/2025,$498.20 
9/9/2025,$498.41 
9/10/2025,$500.37 
9/11/2025,$501.01 
9/12/2025,$509.90 
9/15/2025,$515.36 
9/16/2025,$509.04 
9/17/2025,$510.02 
9/18/2025,$508.45 
9/19/2025,$517.93 
9/22/2025,$514.45 
9/23/2025,$509.23 
9/24/2025,$510.15 
9/25/2025,$507.03 
9/26/2025,$511.46 
9/29/2025,$514.60 
9/30/2025,$517.95 
10/1/2025,$519.71 
10/2/2025,$515.74 
10/3/2025,$517.35 
10/6/2025,$528.57 
10/7/2025,$523.98 
10/8/2025,$524.85 
10/9/2025,$522.40 
10/10/2025,$510.96 
10/13/2025,$514.05 
10/14/2025,$513.57 
10/15/2025,$513.43 
10/16/2025,$511.61 
10/17/2025,$513.58 
10/20/2025,$516.79 
10/21/2025,$517.66 
10/22/2025,$520.54 
10/23/2025,$520.56 
10/24/2025,$523.61 
10/27/2025,$531.52 
10/28/2025,$542.07 
10/29/2025,$541.55 
10/30/2025,$525.76 
10/31/2025,$517.81 
11/3/2025,$517.03 
11/4/2025,$514.33 
11/5/2025,$507.16 
11/6/2025,$497.10 
11/7/2025,$496.82 
11/10/2025,$506.00 
11/11/2025,$508.68 
11/12/2025,$511.14 
11/13/2025,$503.29 
11/14/2025,$510.18 
11/17/2025,$507.49 
11/18/2025,$493.79 
11/19/2025,$487.12 
11/20/2025,$478.43 
11/21/2025,$472.12 
11/24/2025,$474.00 
11/25/2025,$476.99 
11/26/2025,$485.50 
11/28/2025,$492.01 
12/1/2025,$486.74 
12/2/2025,$490.00 
12/3/2025,$477.73 
12/4/2025,$480.84 
12/5/2025,$483.16 
12/8/2025,$491.02 
12/9/2025,$492.02 
12/10/2025,$478.56 
12/11/2025,$483.47 
12/12/2025,$478.53 
12/15/2025,$474.82 
12/16/2025,$476.39 
12/17/2025,$476.12 
12/18/2025,$483.98 
12/19/2025,$485.92 
12/22/2025,$484.92 
12/23/2025,$486.85 
12/24/2025,$488.02 
12/26/2025,$487.71 
12/29/2025,$487.10 
12/30/2025,$487.48 
12/31/2025,$483.62 
1/2/2026,$472.94 
1/5/2026,$472.85 
1/6/2026,$478.51 
1/7/2026,$483.47 
1/8/2026,$478.11 
1/9/2026,$479.28 
1/12/2026,$477.18 
1/13/2026,$470.67 
1/14/2026,$459.38 
1/15/2026,$456.66 
1/16/2026,$459.86 
1/20/2026,$454.52 
1/21/2026,$444.11 
1/22/2026,$451.14 
1/23/2026,$465.95 
1/26/2026,$470.28 
1/27/2026,$480.58 
1/28/2026,$481.63 
1/29/2026,$433.50 
1/30/2026,$430.29 
2/2/2026,$423.37 
2/3/2026,$411.21 
2/4/2026,$414.19 
2/5/2026,$393.67 
2/6/2026,$401.14 
2/9/2026,$413.60 
2/10/2026,$413.27 
2/11/2026,$404.37 
2/12/2026,$401.84 
2/13/2026,$401.32 
2/17/2026,$396.86 
2/18/2026,$399.60 
2/19/2026,$398.46 
2/20/2026,$397.23 
2/23/2026,$384.47 
2/24/2026,$389.00 
2/25/2026,$400.60 
2/26/2026,$401.72 
2/27/2026,$392.74 
3/2/2026,$398.55 
3/3/2026,$403.93 
3/4/2026,$405.20 
3/5/2026,$410.68 
3/6/2026,$408.96 
3/9/2026,$409.41 
3/10/2026,$405.76 
3/11/2026,$404.88 
3/12/2026,$401.86 
3/13/2026,$395.55 
3/16/2026,$399.95 
3/17/2026,$399.41 
3/18/2026,$391.79 
3/19/2026,$389.02 
3/20/2026,$381.87 
3/23/2026,$383.00 
3/24/2026,$372.74 
3/25/2026,$371.04 
3/26/2026,$365.97 
3/27/2026,$356.77 
3/30/2026,$358.96 
3/31/2026,$370.17 
4/1/2026,$369.37 
4/2/2026,$373.46 
4/6/2026,$372.88 
4/7/2026,$372.29 
4/8/2026,$374.33 
4/9/2026,$373.07 
4/10/2026,$370.87 
4/13/2026,$384.37 
4/14/2026,$393.11 
4/15/2026,$411.22 
4/16/2026,$420.26 
4/17/2026,$422.79 
4/20/2026,$418.07 
4/21/2026,$424.16 
4/22/2026,$432.92 
4/23/2026,$415.75 
4/24/2026,$424.62 
4/27/2026,$424.82 
4/28/2026,$429.25 
4/29/2026,$424.46 
4/30/2026,$407.78 
5/1/2026,$414.44 
5/4/2026,$413.62 
5/5/2026,$411.38 
5/6/2026,$413.96 
5/7/2026,$420.77 
5/8/2026,$415.12 
5/11/2026,$412.66 
5/12/2026,$407.77 
5/13/2026,$405.21 
5/14/2026,$409.43 
5/15/2026,$421.92 
5/18/2026,$423.54 
5/19/2026,$417.42 
5/20/2026,$421.06 
5/21/2026,$419.09 
5/22/2026,$418.57 
