Date,Close/Last
9/4/2025,$748.65 
9/5/2025,$752.45 
9/8/2025,$752.30 
9/9/2025,$765.70 
9/10/2025,$751.98 
9/11/2025,$750.90 
9/12/2025,$755.59 
9/15/2025,$764.70 
9/16/2025,$779.00 
9/17/2025,$775.72 
9/18/2025,$780.25 
9/19/2025,$778.38 
9/22/2025,$765.16 
9/23/2025,$755.40 
9/24/2025,$760.66 
9/25/2025,$748.91 
9/26/2025,$743.75 
9/29/2025,$743.40 
9/30/2025,$734.38 
10/1/2025,$717.34 
10/2/2025,$727.05 
10/3/2025,$710.56 
10/6/2025,$715.66 
10/7/2025,$713.08 
10/8/2025,$717.84 
10/9/2025,$733.51 
10/10/2025,$705.30 
10/13/2025,$715.70 
10/14/2025,$708.65 
10/15/2025,$717.55 
10/16/2025,$712.07 
10/17/2025,$716.92 
10/20/2025,$732.17 
10/21/2025,$733.27 
10/22/2025,$733.41 
10/23/2025,$734.00 
10/24/2025,$738.36 
10/27/2025,$750.82 
10/28/2025,$751.44 
10/29/2025,$751.67 
10/30/2025,$666.47 
10/31/2025,$648.35 
11/3/2025,$637.71 
11/4/2025,$627.32 
11/5/2025,$635.95 
11/6/2025,$618.94 
11/7/2025,$621.71 
11/10/2025,$631.76 
11/11/2025,$627.08 
11/12/2025,$609.01 
11/13/2025,$609.89 
11/14/2025,$609.46 
11/17/2025,$602.01 
11/18/2025,$597.69 
11/19/2025,$590.32 
11/20/2025,$589.15 
11/21/2025,$594.25 
11/24/2025,$613.05 
11/25/2025,$636.22 
11/26/2025,$633.61 
11/28/2025,$647.95 
12/1/2025,$640.87 
12/2/2025,$647.10 
12/3/2025,$639.60 
12/4/2025,$661.53 
12/5/2025,$673.42 
12/8/2025,$666.80 
12/9/2025,$656.96 
12/10/2025,$650.13 
12/11/2025,$652.71 
12/12/2025,$644.23 
12/15/2025,$647.51 
12/16/2025,$657.15 
12/17/2025,$649.50 
12/18/2025,$664.45 
12/19/2025,$658.77 
12/22/2025,$661.50 
12/23/2025,$664.94 
12/24/2025,$667.55 
12/26/2025,$663.29 
12/29/2025,$658.69 
12/30/2025,$665.95 
12/31/2025,$660.09 
1/2/2026,$650.41 
1/5/2026,$658.79 
1/6/2026,$660.62 
1/7/2026,$648.69 
1/8/2026,$646.06 
1/9/2026,$653.06 
1/12/2026,$641.97 
1/13/2026,$631.09 
1/14/2026,$615.52 
1/15/2026,$620.80 
1/16/2026,$620.25 
1/20/2026,$604.12 
1/21/2026,$612.96 
1/22/2026,$647.63 
1/23/2026,$658.76 
1/26/2026,$672.36 
1/27/2026,$672.97 
1/28/2026,$668.73 
1/29/2026,$738.31 
1/30/2026,$716.50 
2/2/2026,$706.41 
2/3/2026,$691.70 
2/4/2026,$668.99 
2/5/2026,$670.21 
2/6/2026,$661.46 
2/9/2026,$677.22 
2/10/2026,$670.72 
2/11/2026,$668.69 
2/12/2026,$649.81 
2/13/2026,$639.77 
2/17/2026,$639.29 
2/18/2026,$643.22 
2/19/2026,$644.78 
2/20/2026,$655.66 
2/23/2026,$637.25 
2/24/2026,$639.30 
2/25/2026,$653.69 
2/26/2026,$657.01 
2/27/2026,$648.18 
3/2/2026,$653.56 
3/3/2026,$655.08 
3/4/2026,$667.73 
3/5/2026,$660.57 
3/6/2026,$644.86 
3/9/2026,$647.39 
3/10/2026,$654.07 
3/11/2026,$654.86 
3/12/2026,$638.18 
3/13/2026,$613.71 
3/16/2026,$627.45 
3/17/2026,$622.66 
3/18/2026,$615.68 
3/19/2026,$606.70 
3/20/2026,$593.66 
3/23/2026,$604.06 
3/24/2026,$592.92 
3/25/2026,$594.89 
3/26/2026,$547.54 
3/27/2026,$525.72 
3/30/2026,$536.38 
3/31/2026,$572.13 
4/1/2026,$579.23 
4/2/2026,$574.46 
4/6/2026,$573.02 
4/7/2026,$575.05 
4/8/2026,$612.42 
4/9/2026,$628.39 
4/10/2026,$629.86 
4/13/2026,$634.53 
4/14/2026,$662.49 
4/15/2026,$671.58 
4/16/2026,$676.87 
4/17/2026,$688.55 
4/20/2026,$670.91 
4/21/2026,$668.84 
4/22/2026,$674.72 
4/23/2026,$659.15 
4/24/2026,$675.03 
4/27/2026,$678.62 
4/28/2026,$671.34 
4/29/2026,$669.12 
4/30/2026,$611.91 
5/1/2026,$608.75 
5/4/2026,$610.41 
5/5/2026,$604.96 
5/6/2026,$612.88 
5/7/2026,$616.81 
5/8/2026,$609.63 
5/11/2026,$598.86 
5/12/2026,$603.00 
5/13/2026,$616.63 
5/14/2026,$618.43 
5/15/2026,$614.23 
5/18/2026,$611.21 
5/19/2026,$602.61 
5/20/2026,$605.06 
5/21/2026,$607.38 
5/22/2026,$610.26 
